,canonical
1140,CCc1cn2c3c(ccc(C(=O)N[C@@H](COc4cc(F)cc(F)c4)[C@@H](O)C[C@@H](COCc4ccc(OC)cc4)OC)c13)N(C)S(=O)(=O)CC2
1141,CCN(CC)C(=O)n1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
1142,CC(C)Oc1cccc(C[N@@H+]2CC[C@@]3(C[C@@H]2C)CN(c2ncccn2)S(=O)(=O)N3c2cccc(F)c2)c1
1143,COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C
1144,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccc(Cl)cc3F)ccc1O2
1145,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ncc(C(C)(C)C)o2)CCCCC1
1146,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3ccnc3)c2)CCCCC1
1147,CCCC[C@H]1CCN([C@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3C[NH2+]2)C1=O
1148,C[C@@H]1C[C@]2(CC[N@H+]1Cc1ccc(O)c(Cl)c1)CN(C)S(=O)(=O)N2c1cccc(F)c1
1149,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccc(CC(C)(C)C)s2)CC1
1150,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@H](Cc3ccccc3)[C@@H]2O)c1
1151,CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1
1152,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cccc(C)c3)ccc1O2
1153,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3CCCCO3)c2)CC1
1154,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C(F)F)c2)C[C@H]1C
1155,C[C@H]1C[C@@]2(CC[N@@H+]1Cc1cccc(-c3ccccc3Cl)c1)CNS(=O)(=O)N2c1cccc(F)c1
1156,CCN1C[C@@]2(CC[N@H+](Cc3cccc(OC(C)C)c3)[C@@H](C)C2)N(c2cccc(F)c2)S1(=O)=O
1157,CC(C)Oc1cccc(C[N@@H+]2CC[C@]3(C[C@@H]2C)CN(c2ncco2)S(=O)(=O)N3c2cccc(F)c2)c1
1158,COc1ccccc1-c1ccc2c(c1)[C@@]1(CC(C)(C)O2)N=C(N)N(C)C1=O
1159,CC(C)C(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccccc32)cc1Cl
1160,CCc1csc(C2([NH2+]C[C@H](O)[C@@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
1161,CC(C)NC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1
1162,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccc(C)cc3)ccc1O2
1163,COc1ccc(COC[C@@H](C[C@H](O)[C@@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(N(C)C[C@@H]3C[C@@H]3C)nc(N(C)S(C)(=O)=O)c2)OC)cc1
1164,CC(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)cc3)[C@@H]2O)c1
1165,C[C@H](NC(=O)c1cc(-c2nc([C@@](C)([NH3+])Cc3ccccc3)no2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1166,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccn(C(C)(C)C)n2)CCCCC1
1167,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2cscc2-c2ccncc2)C(=O)[O-])=N1
1168,CO[C@@H](COCC1CC1)C[C@@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1169,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(N3C[C@@H]4CC[C@H]3C4)c2)CC1
1170,COCCC[C@@H]1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N[C@@H]([C@H](O)C[C@H](C(=O)NCC(C)C)C(C)C)COCc2cccc1c2
1171,CC1(C)Cc2ccc(-c3cccnc3F)cc2[C@]2(COC(N)=N2)C1
1172,COc1ccc([C@@]2(c3cccc(-c4cc(Cl)ccc4F)c3)COC(N)=N2)cc1
1173,CCn1cc([C@@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1
1174,CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2[C@@]2(CSC(N)=N2)C1
1175,CCCN(CCC)C(=O)c1cc(C[C@@H](COC)OC)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1
1176,COc1cccc(-c2cccc([C@]3(C)CSCC(N)=N3)c2)c1
1177,COc1cccc(-c2cccc([C@]3(C)CCSC(N)=N3)c2)c1
1178,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccc(Cl)cc3)ccc1O2
1179,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1
1180,C=CCOC[C@H](C[C@@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)OC
1181,C[C@@H](NC(=O)c1cc(-c2noc([C@@](C)([NH3+])Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1182,COc1ccc([C@@]2(c3cccc(-c4cccc(Cl)c4)c3)COC(N)=N2)cc1
1183,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CC3CCCCC3)(CC3CCCCC3)C2=O)cc1
1184,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CCCCC1
1185,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1
1186,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccncc3Cl)ccc1O2
1187,CC(C)Oc1cccc(C[N@@H+]2CC[C@@]3(C[C@@H]2C)CN(c2nccs2)S(=O)(=O)N3c2cccc(F)c2)c1
1188,CN1C(=O)[C@@](c2ccccc2)(c2ccc(Cl)cc2)N=C1N
1189,CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1
1190,CCCOc1cccc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@@H]2O)c1
1191,CC(C)Oc1cccc(C[N@H+]2CC[C@@]3(C[C@H]2C)CN(C(C)C)S(=O)(=O)N3c2cccc(F)c2)c1
1192,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C
1193,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4ccccn4)cc32)N=C1N
1194,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@@]1(c2cccc(-n3cccn3)c2)CCOC1
1195,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3C[C@@H]4C[C@H]3CO4)c2)CC1
1196,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(C(C)(C)C)ncn2)CCCCC1
1197,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2cscc2C2CC2)C(=O)[O-])=N1
1198,COc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1
1199,CN1C(=O)[C@](c2ccccc2)(c2cccc(Cl)c2)N=C1N
1200,NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(Br)c2)C2=NCCCN21
1201,CC1=N[C@@](Cc2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N
1202,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc([N+](=O)[O-])cc1
1203,CN1C(=O)[C@@](c2ccccc2)(c2ccncc2)N=C1N
1204,CCCCNC(=O)[C@H](C)C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CCC[C@H](C2(NC(C)=O)CCCC2)C1
1205,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)c2nccc(=O)[nH]2)=N1
1206,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]ccc4c3)[C@H]2O)c1
1207,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cccc(OC(F)(F)F)c3)ccc1O2
1208,COc1ccc(C[C@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@@H]2O)cc1Br
1209,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)C(=O)[O-])=N1
1210,CCCC(=O)Nc1cccc([C@@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1
1211,CC(C)Oc1cccc(-c2ccc3c(c2)[C@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
1212,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccsc2)C(=O)[O-])=N1
1213,CN1C(=O)C[C@@](C)([C@H]2C[C@H]2c2cccc(/C=C/c3ccccc3)c2)N=C1N
1214,CCCCNC(=O)NCc1ccc(CN2C(=N)N[C@@](CCC3CCCCC3)(CC(C)C)C2=O)cc1
1215,CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1
1216,CCCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1
1217,CCC(=O)c1cc([C@@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1
1218,COc1cccc(-c2cccc([C@]3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1
1219,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2csc(CC(C)(C)C)n2)CC1
1220,COc1ccc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)cc1
1221,CCCCS(=O)(=O)n1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
1222,COc1ccc([C@H]2NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N[C@@H]([C@H](O)C[C@@H](C(=O)NCC(C)C)C(C)C)COCc3cccc2c3)cc1
1223,CC(C)Oc1cccc(C[N@@H+]2CC[C@]3(C[C@H]2C)CN(c2cccnc2)S(=O)(=O)N3c2cccc(F)c2)c1
1224,COc1cccc(-c2cccc([C@@]3(C)COCC(N)=N3)c2)c1
1225,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)C[C@@H](OC)C(N)=N2)cc1
1226,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cc(Cl)c(C)cc3F)ccc1O2
1227,NC1=N[C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)CCOC[C@@H]2O1
1228,COc1cccc(-c2cccc([C@H]3C[C@@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1
1229,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1
1230,COc1ccc([C@@]2(c3cccc(Br)c3)N=C(N)N3CC(F)(F)CN=C32)cc1
1231,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N
1232,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1
1233,COc1cccc([C@@]2(c3ccccc3)N=C(N)N(C)C2=O)c1
1234,Cc1ccc(N(c2ccccc2)S(C)(=O)=O)cc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1
1235,COc1cccc(-c2cccc([C@]3(C)N=C(C)C(N)=N3)c2)c1
1236,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccc(F)cc1
1237,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)n1
1238,CC(C)CNC(=O)[C@H](C[C@H](O)[C@H]1COCc2cccc(c2)[C@H](c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C
1239,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1
1240,COc1ccc(C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)NCC(C)C)cc1OC
1241,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cc(F)ccc3F)c2)N=C1N
1242,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccncc3)ccc1O2
1243,CCCCNC(=O)[C@@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](CCSC)NC(=O)[C@H](C)NC(C)=O
1244,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3COCCO3)c2)CC1
1245,CS(=O)(=O)c1ccc(-c2ccccc2[C@@H]2C[NH2+]C[C@@H]2C(=O)N2CCOC[C@@H]2c2ccccc2)cc1
1246,O=C([C@@H]1C[NH2+]C[C@]12CCCc1ccccc12)N1CCC(c2ccccc2)CC1
1247,CC(C)Oc1cccc(C[N@H+]2CC[C@@]3(C[C@H]2C)CN(c2ccncc2)S(=O)(=O)N3c2cccc(F)c2)c1
1248,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@@H]2CCCCN21
1249,NC1=N[C@]2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1
1250,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)N=C1N
1251,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccc(C(C)C)s2)CCCCC1
1252,CC(=O)NC(C)(C)[C@H]1CCC[C@H](C(=O)N[C@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(C(C)C)c2)C1
1253,O=S1(=O)C[C@H](Cc2ccc(O)c(Br)c2)[C@@H](O)[C@@H]([NH2+]Cc2cc(Cl)cc(Cl)c2)C1
1254,COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1
1255,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc(Cl)cc1Cl
1256,CC(C)c1ccnc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1
1257,C#Cc1csc(C2([NH2+]C[C@H](O)[C@@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
1258,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(C(C)(C)C)no2)CCCCC1
1259,CS(=O)(=O)N(c1ccccc1)c1ccnc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1
1260,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12
1261,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC[NH2+]CC1
1262,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccccc3Cl)ccc1O2
1263,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2ncc(C(C)(C)C)o2)CC1
1264,Cc1cc2cc(c1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cccc(C(C)C)c1)COC/C=C/C[C@@H](c1ccccc1)NC2=O
1265,CCCCNC(=O)NCc1ccc(CN2C(=N)N[C@@](C)(CC3CCCCC3)C2=O)cc1
1266,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccc(OC(F)(F)F)cc3)ccc1O2
1267,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1
1268,Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)N(C)C3CCCCC3)cc2c1
1269,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncccc21
1270,NC1=[NH+][C@](c2ccccc2)(c2cccc(Cc3ccccc3)c2)C2=NCCCN21
1271,C[C@H]([NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1
1272,CN(c1cc2cc(c1)C(=O)N[C@@H]([C@@H](O)C[NH2+]Cc1ccccc1)COCCCCCNC2=O)S(C)(=O)=O
1273,Cc1ccc2c(c1)CC(C)(C)N=C2N[C@H](Cc1ccccc1)C(=O)[O-]
1274,C[C@H]([NH2+]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(NS(=O)(=O)Cc2ccccc2)c1)C(=O)NC1CCCCC1
1275,COc1ccc([C@H](Cc2cc([N+](=O)[O-])ccc2OC)c2c[nH]c(N)n2)cc1
1276,C[C@H](NC(=O)c1cc(CNC(=O)[C@](C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1277,CC1(C)Cc2ccc(-c3cncc(F)c3)cc2[C@]2(COC(N)=N2)C1
1278,C[C@H]1C[C@]2(CC[N@@H+]1Cc1ccc3[nH]ccc3c1)CN(C)S(=O)(=O)N2c1cccc(F)c1
1279,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3cccs3)c2)N=C1N
1280,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(C#N)c2)CCCCC1
1281,Cc1cccc(Cc2cc(C[C@H]3CS(=O)(=O)C[C@H]([NH2+]Cc4cccc(C(C)C)c4)[C@@H]3O)ccc2O)c1
1282,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4ccncc4)cc32)N=C1N
1283,C[C@@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)C(=O)NC1CCCCC1
1284,C[C@@]1(c2cccc(-c3cccc(Cl)c3)c2)N=C(N)CCO1
1285,CC(=O)Nc1ccc(C[N@H+]2CC[C@@]3(C[C@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)cc1
1286,CO[C@H](COc1ccccc1)C[C@@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1287,CCCCN(C)C(=O)n1cc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2ccccc2OC)c2cccnc21
1288,Cn1c(N)nc(CCc2cccc(-c3ccccc3)c2)cc1=O
1289,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccc(Br)c(C(C)(C)C)c2)CCCCC1
1290,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1
1291,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccccc3C)ccc1O2
1292,Cc1cnc(C(=O)Nc2cccc([C@]3(C)N=C(N)CN(C)C3=O)c2)cn1
1293,COc1ccc(Cc2cccc([C@@]3(c4ccccc4)[NH+]=C(N)N4CCCN=C43)c2)cc1
1294,COc1ccc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1
1295,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)c2nc3ccccc3c(=O)[nH]2)=N1
1296,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)COC(N)=N2)cc1
1297,COc1ccccc1-c1cccc([C@H]2C[C@@H]2[C@]2(C)CC(=O)N(C)C(N)=N2)c1
1298,CN1C(=O)C[C@](C)([C@@H]2C[C@H]2c2cccc(-c3ccsc3)c2)N=C1N
1299,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(-n3nccn3)c2)CCCCC1
1300,COCCC(=O)Nc1cccc([C@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1
1301,C[C@@H]([NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1)C(=O)NC1CCCCC1
1302,COc1cccc(-c2cccc([C@]3(C)N=C(N)CS3)c2)c1
1303,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1
1304,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)OCO2
1305,CCC[C@@H]1C(C(=O)NOCc2ccccc2)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]C1CC1
1306,NC1=[NH+][C@](c2ccccc2)(c2cccc(Cc3ccc(F)cc3)c2)C2=NCCCN21
1307,COc1ccc([C@]2(c3cccc(-c4cnccc4F)c3)COC(N)=N2)cc1
1308,CCCOc1cccc(-c2cccc([C@@H]3C[C@@H]3[C@@]3(C)CC(=O)N(C)C(N)=N3)c2)c1
1309,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N
1310,[NH2+]=C(NCc1cc(Cl)cc(Cl)c1)NC(=O)Cn1ccc2ccccc21
1311,C[C@]1(c2cccc(NC(=O)c3ccccn3)c2)CSC(N)=N1
1312,CC1=C(C(=O)NOCc2ccccc2)[C@H](C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=C(C)N1CC(=O)OC(C)C
1313,CCSc1cccc(-c2ccc([C@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1
1314,CN1C(=O)C[C@](C)([C@H]2C[C@@H]2c2cccc(-c3ccccc3)c2)N=C1N
1315,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2nc(CC(C)(C)C)cs2)CC1
1316,CC[C@H]1C(C(=O)NOCc2ccccc2)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]C1CC1
1317,CCOc1cccc(C[N@H+]2CC[C@@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@H]2C)c1
1318,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccsc2Br)C(=O)[O-])=N1
1319,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CCC[NH2+]C1
1320,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](CCO)CC1
1321,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](c1cccc(C(C)(C)C)c1)C(F)(F)F)Cc1cccc(c1)OCCCCN2
1322,CO[C@@H](CO)C[C@@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1323,COC[C@@H](C[C@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)OC
1324,CO[C@@H](COCc1ccc(F)cc1)C[C@@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1325,COc1cccc(COC[C@@H](C[C@@H](O)[C@@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N[C@@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)OC)c1
1326,CO[C@H](C[NH2+]Cc1ccccc1)C[C@@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1327,C[C@H](C[C@@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1
1328,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(C3CCCCC3)c2)CCCCC1
1329,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2ccccc2)CCCCC1
1330,CNC(=O)[C@H](C[C@@H](O)[C@@H]1COCc2cccc(c2)[C@H](c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C
1331,COCCO[C@@H]1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N[C@@H]([C@H](O)C[C@H](C(=O)NCC(C)C)C(C)C)COCc2cccc1c2
1332,COCCO[C@@H]1CCCc2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N[C@@H]([C@H](O)C[C@H](C(=O)NCC(C)C)C(C)C)COCc2cccc1c2
1333,Nc1c(F)cc(C[C@H]2CS(=O)(=O)C[C@@H]([NH3+])[C@@H]2O)cc1OC(C(F)(F)F)C(F)(F)F
1334,CC(C)(C)O[C@H]1C[C@H]1C[NH2+][C@@H]1CS(=O)(=O)C[C@H](Cc2cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c2)[C@@H]1O
1335,Cc1cc2cc(c1)C(=O)N[C@@H]([C@H](O)C[NH2+]Cc1ccccc1)COC/C=C/CCNC2=O
1336,COc1cccc(-c2cccc([C@]3(C)N=C(N)CCO3)c2)c1
1337,COC[C@@H](Oc1cc(C[C@H]2C[S@](=O)C[C@H]([NH2+]CCCOC(C)(C)C)[C@H]2O)cc(F)c1N)C(F)(F)F
1338,C[C@@H](NC(=O)c1cc(C[NH2+]C[C@@]([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1339,C[C@@H](NC(=O)c1cc(COC[C@@H]([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1340,CCOc1cccc(-c2ccc([C@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1
